RECTYPE,ALPHAIND,LEA,ESTAB,URN,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,PCON_CODE,PCON_NAME,URN_AC,SCHNAME_AC,OPEN_AC,NFTYPE,ICLOSE,RELDENOM,AGERANGE,TAB15,TAB1618,TOTPUPS,TPUPYEAR,TELIG,BELIG,GELIG,PBELIG,PGELIG,TKS1AVERAGE,TKS1GROUP_L,PTKS1GROUP_L,TKS1GROUP_M,PTKS1GROUP_M,TKS1GROUP_H,PTKS1GROUP_H,TKS1GROUP_NA,PTKS1GROUP_NA,TFSM6CLA1A,PTFSM6CLA1A,TNOTFSM6CLA1A,PTNOTFSM6CLA1A,TEALGRP2,PTEALGRP2,TMOBN,PTMOBN,PTRWM_EXP,PTRWM_HIGH,READPROG,READPROG_LOWER,READPROG_UPPER,READCOV,WRITPROG,WRITPROG_LOWER,WRITPROG_UPPER,WRITCOV,MATPROG,MATPROG_LOWER,MATPROG_UPPER,MATCOV,PTREAD_EXP,PTREAD_HIGH,PTREAD_AT,READ_AVERAGE,PTGPS_EXP,PTGPS_HIGH,PTGPS_AT,GPS_AVERAGE,PTMAT_EXP,PTMAT_HIGH,PTMAT_AT,MAT_AVERAGE,PTWRITTA_EXP,PTWRITTA_HIGH,PTWRITTA_WTS,PTWRITTA_AD,PTSCITA_EXP,PTSCITA_AD,PTRWM_EXP_B,PTRWM_EXP_G,PTRWM_EXP_L,PTRWM_EXP_M,PTRWM_EXP_H,PTRWM_EXP_FSM6CLA1A,PTRWM_EXP_NotFSM6CLA1A,DIFFN_RWM_EXP,PTRWM_EXP_EAL,PTRWM_EXP_MOBN,PTRWM_HIGH_B,PTRWM_HIGH_G,PTRWM_HIGH_L,PTRWM_HIGH_M,PTRWM_HIGH_H,PTRWM_HIGH_FSM6CLA1A,PTRWM_HIGH_NotFSM6CLA1A,DIFFN_RWM_HIGH,PTRWM_HIGH_EAL,PTRWM_HIGH_MOBN,READPROG_B,READPROG_B_LOWER,READPROG_B_UPPER,READPROG_G,READPROG_G_LOWER,READPROG_G_UPPER,READPROG_L,READPROG_L_LOWER,READPROG_L_UPPER,READPROG_M,READPROG_M_LOWER,READPROG_M_UPPER,READPROG_H,READPROG_H_LOWER,READPROG_H_UPPER,READPROG_FSM6CLA1A,READPROG_FSM6CLA1A_LOWER,READPROG_FSM6CLA1A_UPPER,READPROG_NotFSM6CLA1A,READPROG_NotFSM6CLA1A_LOWER,READPROG_NotFSM6CLA1A_UPPER,DIFFN_READPROG,READPROG_EAL,READPROG_EAL_LOWER,READPROG_EAL_UPPER,READPROG_MOBN,READPROG_MOBN_LOWER,READPROG_MOBN_UPPER,WRITPROG_B,WRITPROG_B_LOWER,WRITPROG_B_UPPER,WRITPROG_G,WRITPROG_G_LOWER,WRITPROG_G_UPPER,WRITPROG_L,WRITPROG_L_LOWER,WRITPROG_L_UPPER,WRITPROG_M,WRITPROG_M_LOWER,WRITPROG_M_UPPER,WRITPROG_H,WRITPROG_H_LOWER,WRITPROG_H_UPPER,WRITPROG_FSM6CLA1A,WRITPROG_FSM6CLA1A_LOWER,WRITPROG_FSM6CLA1A_UPPER,WRITPROG_NotFSM6CLA1A,WRITPROG_NotFSM6CLA1A_LOWER,WRITPROG_NotFSM6CLA1A_UPPER,DIFFN_WRITPROG,WRITPROG_EAL,WRITPROG_EAL_LOWER,WRITPROG_EAL_UPPER,WRITPROG_MOBN,WRITPROG_MOBN_LOWER,WRITPROG_MOBN_UPPER,MATPROG_B,MATPROG_B_LOWER,MATPROG_B_UPPER,MATPROG_G,MATPROG_G_LOWER,MATPROG_G_UPPER,MATPROG_L,MATPROG_L_LOWER,MATPROG_L_UPPER,MATPROG_M,MATPROG_M_LOWER,MATPROG_M_UPPER,MATPROG_H,MATPROG_H_LOWER,MATPROG_H_UPPER,MATPROG_FSM6CLA1A,MATPROG_FSM6CLA1A_LOWER,MATPROG_FSM6CLA1A_UPPER,MATPROG_NotFSM6CLA1A,MATPROG_NotFSM6CLA1A_LOWER,MATPROG_NotFSM6CLA1A_UPPER,DIFFN_MATPROG,MATPROG_EAL,MATPROG_EAL_LOWER,MATPROG_EAL_UPPER,MATPROG_MOBN,MATPROG_MOBN_LOWER,MATPROG_MOBN_UPPER,READ_AVERAGE_B,READ_AVERAGE_G,READ_AVERAGE_L,READ_AVERAGE_M,READ_AVERAGE_H,READ_AVERAGE_FSM6CLA1A,READ_AVERAGE_NotFSM6CLA1A,READ_AVERAGE_EAL,READ_AVERAGE_MOBN,MAT_AVERAGE_B,MAT_AVERAGE_G,MAT_AVERAGE_L,MAT_AVERAGE_M,MAT_AVERAGE_H,MAT_AVERAGE_FSM6CLA1A,MAT_AVERAGE_NotFSM6CLA1A,MAT_AVERAGE_EAL,MAT_AVERAGE_MOBN,GPS_AVERAGE_B,GPS_AVERAGE_G,GPS_AVERAGE_L,GPS_AVERAGE_M,GPS_AVERAGE_H,GPS_AVERAGE_FSM6CLA1A,GPS_AVERAGE_NotFSM6CLA1A,GPS_AVERAGE_EAL,GPS_AVERAGE_MOBN,PTREAD_EXP_L,PTREAD_EXP_M,PTREAD_EXP_H,PTREAD_EXP_FSM6CLA1A,PTREAD_EXP_NotFSM6CLA1A,PTGPS_EXP_L,PTGPS_EXP_M,PTGPS_EXP_H,PTGPS_EXP_FSM6CLA1A,PTGPS_EXP_NotFSM6CLA1A,PTMAT_EXP_L,PTMAT_EXP_M,PTMAT_EXP_H,PTMAT_EXP_FSM6CLA1A,PTMAT_EXP_NotFSM6CLA1A,PTWRITTA_EXP_L,PTWRITTA_EXP_M,PTWRITTA_EXP_H,PTWRITTA_EXP_FSM6CLA1A,PTWRITTA_EXP_NotFSM6CLA1A,PTREAD_HIGH_L,PTREAD_HIGH_M,PTREAD_HIGH_H,PTREAD_HIGH_FSM6CLA1A,PTREAD_HIGH_NotFSM6CLA1A,PTGPS_HIGH_L,PTGPS_HIGH_M,PTGPS_HIGH_H,PTGPS_HIGH_FSM6CLA1A,PTGPS_HIGH_NotFSM6CLA1A,PTMAT_HIGH_L,PTMAT_HIGH_M,PTMAT_HIGH_H,PTMAT_HIGH_FSM6CLA1A,PTMAT_HIGH_NotFSM6CLA1A,PTWRITTA_HIGH_L,PTWRITTA_HIGH_M,PTWRITTA_HIGH_H,PTWRITTA_HIGH_FSM6CLA1A,PTWRITTA_HIGH_NotFSM6CLA1A,TEALGRP1,PTEALGRP1,TEALGRP3,PTEALGRP3,TSENELE,PSENELE,TSENELK,PSENELK,TSENELEK,PSENELEK,TELIG_24,PTFSM6CLA1A_24,PTNOTFSM6CLA1A_24,PTRWM_EXP_24,PTRWM_HIGH_24,PTRWM_EXP_FSM6CLA1A_24,PTRWM_HIGH_FSM6CLA1A_24,PTRWM_EXP_NotFSM6CLA1A_24,PTRWM_HIGH_NotFSM6CLA1A_24,READPROG_24,READPROG_LOWER_24,READPROG_UPPER_24,WRITPROG_24,WRITPROG_LOWER_24,WRITPROG_UPPER_24,MATPROG_24,MATPROG_LOWER_24,MATPROG_UPPER_24,READ_AVERAGE_24,MAT_AVERAGE_24,TELIG_23,PTFSM6CLA1A_23,PTNOTFSM6CLA1A_23,PTRWM_EXP_23,PTRWM_HIGH_23,PTRWM_EXP_FSM6CLA1A_23,PTRWM_HIGH_FSM6CLA1A_23,PTRWM_EXP_NotFSM6CLA1A_23,PTRWM_HIGH_NotFSM6CLA1A_23,READPROG_23,READPROG_LOWER_23,READPROG_UPPER_23,WRITPROG_23,WRITPROG_LOWER_23,WRITPROG_UPPER_23,MATPROG_23,MATPROG_LOWER_23,MATPROG_UPPER_23,READ_AVERAGE_23,MAT_AVERAGE_23,TELIG_3YR,PTRWM_EXP_3YR,PTRWM_HIGH_3YR,READ_AVERAGE_3YR,MAT_AVERAGE_3YR,READPROG_UNADJUSTED,WRITPROG_UNADJUSTED,MATPROG_UNADJUSTED,READPROG_DESCR,WRITPROG_DESCR,MATPROG_DESCR
1,12482,873,3070,146889,Holme CofE Primary School,Church Street,Holme,,Peterborough,PE7 3PB,01487830342,E14001401,North West Cambridgeshire,0,,,ACC,0,Church of England,4-11,0,0,116,17,17,13,4,76%,24%,,,,,,,,,,1,6%,16,94%,1,6%,16,94%,59%,6%,,,,,,,,,,,,,76%,47%,0%,107,82%,29%,0%,106,76%,18%,0%,105,76%,24%,24%,0%,94%,0%,77%,SUPP,,,,SUPP,SUPP,SUPP,SUPP,56%,8%,SUPP,,,,SUPP,SUPP,SUPP,SUPP,6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,SUPP,,,,SUPP,SUPP,SUPP,106,108,SUPP,,,,SUPP,SUPP,SUPP,104,108,SUPP,,,,SUPP,SUPP,SUPP,105,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,16,94%,0,0%,0,0%,3,18%,3,18%,14,21%,79%,64%,0%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,107,105,15,20%,80%,87%,0%,SUPP,SUPP,SUPP,SUPP,0.3,-3.2,3.9,1.6,-1.8,5.1,0.9,-2.4,4.3,106,105,46,70%,2%,106,105
1,20012,873,3302,147434,Pathfinder CofE Primary School,Pathfinder Way,,Northstowe,Cambridge,CB24 3DS,01954584801,E14001512,St Neots and Mid Cambridgeshire,0,,,ACC,0,Church of England,2-11,0,0,462,47,46,25,21,54%,46%,,,,,,,,,,13,28%,33,72%,13,28%,37,80%,65%,9%,,,,,,,,,,,,,72%,41%,0%,105,72%,43%,0%,106,89%,37%,0%,107,78%,11%,22%,0%,87%,0%,72%,57%,,,,54%,70%,-15,54%,65%,12%,5%,,,,0%,12%,-11,8%,11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,103,,,,105,106,103,105,108,105,,,,103,108,108,106,108,103,,,,102,108,105,106,,,,69%,73%,,,,54%,79%,,,,85%,91%,,,,69%,82%,,,,38%,42%,,,,15%,55%,,,,0%,52%,,,,8%,12%,33,72%,0,0%,0,0%,7,15%,7,15%,44,27%,73%,68%,5%,58%,0%,72%,6%,,,,,,,,,,106,106,49,31%,69%,47%,2%,7%,0%,65%,3%,1.8,-0.2,3.9,-4.3,-6.3,-2.3,-2.4,-4.3,-0.4,106,103,139,60%,5%,106,105
1,22618,873,3384,131238,St Anne's CofE Primary School,London Road,Godmanchester,,Huntingdon,PE29 2WW,01480375300,E14001298,Huntingdon,0,,,VA,0,Church of England,4-11,0,0,201,31,30,14,16,47%,53%,,,,,,,,,,5,17%,25,83%,4,13%,27,90%,70%,3%,,,,,,,,,,,,,83%,47%,0%,109,73%,37%,7%,106,80%,23%,0%,106,80%,10%,13%,0%,83%,0%,71%,69%,,,,SUPP,SUPP,SUPP,SUPP,78%,7%,0%,,,,SUPP,SUPP,SUPP,SUPP,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,108,,,,SUPP,SUPP,SUPP,110,109,104,,,,SUPP,SUPP,SUPP,107,107,105,,,,SUPP,SUPP,SUPP,107,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,26,87%,0,0%,1,3%,2,7%,3,10%,30,30%,70%,67%,3%,56%,0%,71%,5%,,,,,,,,,,109,106,28,25%,75%,64%,4%,29%,0%,76%,5%,0.7,-1.6,3.0,-3.5,-5.8,-1.3,0.5,-1.6,2.7,108,107,88,67%,3%,108,106
1,13170,873,3945,135568,Huntingdon Primary School,Ambury Road,,,Huntingdon,PE29 1AD,01480375113,E14001298,Huntingdon,0,,,CY,0,Does not apply,4-11,0,0,444,66,66,30,36,45%,55%,,,,,,,,,,25,38%,41,62%,22,33%,54,82%,64%,8%,,,,,,,,,,,,,74%,39%,3%,107,68%,29%,3%,105,67%,21%,3%,105,73%,11%,12%,3%,73%,0%,63%,64%,,,,48%,73%,-21,82%,63%,3%,11%,,,,0%,12%,-11,5%,7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,108,,,,105,108,106,107,105,104,,,,101,106,106,104,104,107,,,,102,107,108,105,,,,68%,78%,,,,48%,80%,,,,48%,78%,,,,56%,83%,,,,20%,51%,,,,12%,39%,,,,8%,29%,,,,0%,17%,44,67%,0,0%,2,3%,7,11%,9,14%,60,42%,58%,60%,7%,44%,0%,71%,11%,,,,,,,,,,107,104,59,37%,63%,68%,12%,45%,5%,81%,16%,-0.1,-1.7,1.6,-0.5,-2.1,1.1,-1.0,-2.6,0.5,106,105,185,64%,9%,107,105
1,6712,873,4045,138177,Cromwell Community College,Wenny Road,,,Chatteris,PE16 6UU,01354692193,E14001390,North East Cambridgeshire,0,,,ACC,0,Does not apply,4-18,0,0,1524,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2,16674,873,7021,144055,Meadowgate Academy,Meadowgate Lane,,,Wisbech,PE13 2JH,01945461836,E14001390,North East Cambridgeshire,0,,,ACCS,0,Does not apply,2-19,0,0,181,15,15,9,6,60%,40%,,,,,,,,,,9,60%,6,40%,3,20%,13,87%,0%,0%,,,,,,,,,,,,,0%,0%,0%,,0%,0%,0%,,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,,,,0%,0%,-69,SUPP,0%,0%,0%,,,,0%,0%,-11,SUPP,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPP,,,,,,,,,SUPP,,,,,,,,,SUPP,,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,12,80%,0,0%,15,100%,0,0%,15,100%,18,56%,44%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,15,60%,40%,0%,0%,0%,0%,0%,0%,-4.4,-7.8,-1.0,-4.5,-7.8,-1.3,-6.1,-9.4,-2.9,,,48,0%,0%
1,9258,873,2011,110607,Fowlmere Primary School,The Butts,Fowlmere,,Royston,SG8 7SL,01763208203,E14001481,South Cambridgeshire,0,,,CY,0,Does not apply,4-11,0,0,77,12,12,8,4,67%,33%,,,,,,,,,,0,0%,12,100%,1,8%,12,100%,25%,0%,,,,,,,,,,,,,58%,33%,0%,103,42%,8%,0%,98,42%,17%,0%,100,33%,0%,42%,0%,75%,0%,25%,SUPP,,,,,SUPP,,SUPP,25%,0%,SUPP,,,,,SUPP,,SUPP,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,SUPP,,,,,SUPP,SUPP,103,101,SUPP,,,,,SUPP,SUPP,100,97,SUPP,,,,,SUPP,SUPP,98,,,,,SUPP,,,,,SUPP,,,,,SUPP,,,,,SUPP,,,,,SUPP,,,,,SUPP,,,,,SUPP,,,,,SUPP,11,92%,0,0%,0,0%,5,42%,5,42%,16,31%,69%,31%,13%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,105,102,10,10%,90%,60%,10%,SUPP,SUPP,SUPP,SUPP,-0.9,-5.0,3.2,0.3,-3.6,4.3,-0.2,-4.1,3.7,107,105,38,37%,8%,105,102
1,5272,873,2013,139556,Chesterton Primary School,Green End Road,Chesterton,,Cambridge,CB4 1RW,01223728392,E14001149,Cambridge,0,,,AC,0,None,4-11,0,0,167,26,26,17,9,65%,35%,,,,,,,,,,8,31%,18,69%,13,50%,20,77%,42%,4%,,,,,,,,,,,,,62%,23%,0%,103,65%,19%,0%,103,54%,31%,0%,102,54%,4%,35%,0%,77%,0%,47%,33%,,,,25%,50%,-44,31%,45%,6%,0%,,,,0%,6%,-11,0%,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,103,,,,101,104,101,103,104,98,,,,100,103,101,102,104,102,,,,100,105,102,104,,,,50%,67%,,,,50%,72%,,,,25%,67%,,,,50%,56%,,,,25%,22%,,,,0%,28%,,,,25%,33%,,,,0%,6%,13,50%,0,0%,1,4%,3,12%,4,15%,24,54%,46%,58%,8%,46%,0%,73%,18%,,,,,,,,,,106,103,29,34%,66%,72%,7%,70%,0%,74%,11%,1.3,-1.5,4.1,1.4,-1.3,4.2,1.8,-0.9,4.4,106,107,79,58%,6%,105,104
1,14166,873,2026,140888,Kingsfield Primary School,Burnsfield Street,,,Chatteris,PE16 6ET,01354692323,E14001390,North East Cambridgeshire,0,,,AC,0,Does not apply,2-11,0,0,308,55,55,28,27,51%,49%,,,,,,,,,,18,33%,37,67%,6,11%,48,87%,45%,2%,,,,,,,,,,,,,58%,11%,2%,101,44%,4%,2%,100,60%,5%,2%,101,75%,2%,16%,2%,75%,2%,39%,52%,,,,44%,46%,-25,67%,44%,0%,4%,,,,0%,3%,-11,0%,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,101,,,,101,101,102,101,100,101,,,,100,101,105,100,99,100,,,,99,100,104,99,,,,44%,65%,,,,33%,49%,,,,56%,62%,,,,72%,76%,,,,11%,11%,,,,6%,3%,,,,0%,8%,,,,0%,3%,48,87%,1,2%,8,15%,4,7%,12,22%,59,41%,59%,49%,0%,42%,0%,54%,0%,,,,,,,,,,100,102,54,28%,72%,43%,0%,40%,0%,44%,0%,-1.1,-2.8,0.6,-4.5,-6.1,-2.9,-1.7,-3.3,-0.1,103,102,168,46%,1%,101,101
1,16744,873,2028,110614,Melbourn Primary School,Mortlock Street,Melbourn,,Royston,SG8 6DB,01763223457,E14001481,South Cambridgeshire,0,,,CY,0,Does not apply,4-11,0,0,376,58,58,34,24,59%,41%,,,,,,,,,,19,33%,39,67%,2,3%,54,93%,62%,3%,,,,,,,,,,,,,79%,40%,0%,106,66%,22%,0%,104,72%,24%,0%,104,69%,3%,21%,0%,74%,0%,62%,63%,,,,21%,82%,-48,SUPP,63%,3%,4%,,,,0%,5%,-11,SUPP,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,107,,,,100,109,SUPP,106,106,102,,,,99,107,SUPP,104,105,103,,,,97,107,SUPP,104,,,,53%,92%,,,,32%,82%,,,,42%,87%,,,,37%,85%,,,,11%,54%,,,,0%,33%,,,,11%,31%,,,,0%,5%,56,97%,0,0%,4,7%,12,21%,16,28%,59,24%,76%,63%,5%,36%,0%,71%,7%,,,,,,,,,,106,106,55,27%,73%,60%,0%,33%,0%,70%,0%,2.7,1.0,4.4,-1.7,-3.3,-0.1,0.7,-0.9,2.3,108,105,172,62%,3%,107,105
1,11266,873,2045,143849,Hartford Junior School,Mayfield Crescent,Hartford,,Huntingdon,PE29 1UL,01480454695,E14001298,Huntingdon,0,,,AC,0,Does not apply,7-11,0,0,215,53,50,28,22,56%,44%,,,,,,,,,,14,28%,36,72%,16,32%,49,98%,48%,8%,,,,,,,,,,,,,64%,24%,2%,104,72%,32%,2%,104,74%,18%,0%,104,66%,8%,24%,0%,82%,0%,43%,55%,,,,29%,56%,-40,75%,47%,7%,9%,,,,7%,8%,-4,13%,8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,103,,,,100,105,107,104,104,103,,,,99,105,107,104,104,105,,,,100,106,108,104,,,,50%,69%,,,,50%,81%,,,,57%,81%,,,,43%,75%,,,,14%,28%,,,,14%,39%,,,,7%,22%,,,,7%,8%,34,68%,0,0%,4,8%,7,14%,11,22%,60,25%,75%,50%,2%,33%,0%,56%,2%,,,,,,,,,,105,103,54,33%,67%,30%,0%,28%,0%,31%,0%,-1.2,-3.0,0.6,-5.6,-7.4,-3.9,-2.8,-4.5,-1.2,103,101,164,43%,3%,104,103
1,2270,873,2060,110627,Benwick Primary School,High Street,Benwick,,March,PE15 0XA,01354677266,E14001390,North East Cambridgeshire,0,,,CY,0,Does not apply,4-11,0,0,98,13,14,5,9,36%,64%,,,,,,,,,,5,36%,9,64%,0,0%,10,71%,64%,7%,,,,,,,,,,,,,79%,21%,0%,104,64%,14%,0%,102,71%,21%,0%,102,79%,7%,14%,0%,79%,0%,SUPP,67%,,,,SUPP,SUPP,SUPP,,70%,SUPP,11%,,,,SUPP,SUPP,SUPP,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPP,104,,,,SUPP,SUPP,,104,SUPP,101,,,,SUPP,SUPP,,103,SUPP,102,,,,SUPP,SUPP,,102,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,13,93%,1,7%,0,0%,2,14%,2,14%,16,31%,69%,44%,0%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,103,102,13,38%,62%,38%,0%,SUPP,SUPP,SUPP,SUPP,-3.4,-6.8,0.0,-2.7,-6.0,0.6,-7.8,-11.1,-4.6,103,98,43,49%,2%,104,101
1,9750,873,2015,148105,Girton Glebe Primary School,Cambridge Road,Girton,,Cambridge,CB3 0PN,01223276484,E14001512,St Neots and Mid Cambridgeshire,0,,,ACC,0,Does not apply,5-11,0,0,185,32,31,12,19,39%,61%,,,,,,,,,,3,10%,28,90%,8,26%,27,87%,61%,13%,,,,,,,,,,,,,81%,42%,0%,108,71%,35%,0%,106,81%,35%,0%,105,61%,13%,35%,0%,81%,0%,50%,68%,,,,SUPP,SUPP,SUPP,63%,59%,0%,21%,,,,SUPP,SUPP,SUPP,0%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,110,,,,SUPP,SUPP,107,108,104,107,,,,SUPP,SUPP,106,105,104,107,,,,SUPP,SUPP,104,106,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,23,74%,0,0%,1,3%,6,19%,7,23%,30,10%,90%,67%,23%,SUPP,SUPP,SUPP,SUPP,,,,,,,,,,107,107,22,14%,86%,64%,23%,SUPP,SUPP,SUPP,SUPP,2.1,-1.1,5.3,2.7,-0.3,5.7,1.5,-1.5,4.5,106,108,83,64%,19%,107,107
1,13444,873,2024,140483,Isle of Ely Primary School,School Road,,,Ely,CB6 2FG,01353612818,E14001224,Ely and East Cambridgeshire,0,,,AC,0,Does not apply,3-11,0,0,446,55,56,22,34,39%,61%,,,,,,,,,,3,5%,53,95%,4,7%,54,96%,71%,13%,,,,,,,,,,,,,91%,43%,0%,109,93%,46%,0%,108,88%,43%,0%,108,80%,18%,16%,0%,86%,0%,73%,71%,,,,SUPP,SUPP,SUPP,SUPP,72%,9%,15%,,,,SUPP,SUPP,SUPP,SUPP,13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,109,,,,SUPP,SUPP,SUPP,109,109,107,,,,SUPP,SUPP,SUPP,108,108,108,,,,SUPP,SUPP,SUPP,108,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,52,93%,0,0%,2,4%,6,11%,8,14%,55,16%,84%,67%,15%,56%,0%,70%,17%,,,,,,,,,,105,104,60,12%,88%,67%,13%,43%,0%,70%,15%,2.9,1.3,4.5,1.7,0.2,3.3,1.5,0.0,3.0,107,105,171,68%,13%,107,106
1,31226,873,2049,143941,The Weatheralls Primary School,Pratt Street,,,Soham,CB7 5BH,01353720456,E14001224,Ely and East Cambridgeshire,0,,,AC,0,Does not apply,3-11,0,0,367,48,48,24,24,50%,50%,,,,,,,,,,18,38%,30,63%,3,6%,45,94%,44%,0%,,,,,,,,,,,,,67%,19%,2%,103,60%,13%,2%,101,69%,8%,2%,102,46%,0%,31%,2%,60%,2%,42%,46%,,,,44%,43%,-25,SUPP,47%,0%,0%,,,,0%,0%,-11,SUPP,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,102,,,,105,101,SUPP,103,103,100,,,,102,102,SUPP,102,101,101,,,,102,101,SUPP,101,,,,78%,60%,,,,61%,60%,,,,67%,70%,,,,44%,47%,,,,28%,13%,,,,11%,13%,,,,6%,10%,,,,0%,0%,45,94%,0,0%,6,13%,7,15%,13,27%,76,22%,78%,32%,4%,41%,0%,29%,5%,,,,,,,,,,102,102,72,31%,69%,40%,0%,14%,0%,52%,0%,-2.0,-3.5,-0.6,-3.2,-4.6,-1.8,-3.9,-5.3,-2.5,104,101,196,38%,2%,103,101
1,1544,873,2058,145801,Bar Hill Community Primary School,Gladeside,Bar Hill,,Cambridge,CB23 8DY,01954273305,E14001512,St Neots and Mid Cambridgeshire,0,,,ACC,0,Does not apply,4-11,0,0,252,43,42,19,23,45%,55%,,,,,,,,,,9,21%,33,79%,10,24%,40,95%,74%,12%,,,,,,,,,,,,,83%,45%,0%,108,81%,40%,0%,108,86%,29%,0%,107,76%,17%,12%,0%,88%,0%,74%,74%,,,,44%,82%,-25,80%,73%,11%,13%,,,,0%,15%,-11,10%,13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,109,,,,101,109,107,107,109,106,,,,102,108,109,107,108,107,,,,100,109,108,107,,,,56%,91%,,,,56%,88%,,,,56%,94%,,,,44%,85%,,,,11%,55%,,,,0%,52%,,,,0%,36%,,,,0%,21%,31,74%,1,2%,4,10%,4,10%,8,19%,52,12%,88%,67%,12%,33%,17%,72%,11%,,,,,,,,,,106,108,37,14%,86%,76%,14%,SUPP,SUPP,SUPP,SUPP,0.9,-1.2,3.0,0.4,-1.6,2.4,4.4,2.4,6.3,108,111,131,72%,12%,107,108
